Active,New Subdivision,ML81546420,115 Carnoustie Drive,2225000,60,4,4,3,1,3584,8.11E+03,Half Moon Bay,0,-1.22E+02,3.74E+01,"37.4397156, -122.4352894"
Pending,Not Applicable,ML81547122,144 Patrick Way,765000,19,3,2,2,1,1400,9.84E+02,Half Moon Bay,20,-1.22E+02,3.75E+01,"37.46788, -122.42532"
Contingent,Not Applicable,ML81547213,1566 Mizzen Lane,850000,30,2,4,2,0,1570,6.00E+03,Half Moon Bay,41,-1.22E+02,3.75E+01,"37.48252, -122.439386"
Pending,Not Applicable,ML81547743,447 Laurel Avenue,1379000,29,3,4,3,0,2590,7.50E+03,Half Moon Bay,1,-1.22E+02,3.75E+01,"37.4659661, -122.4366007"
Pending,Not Applicable,ML81548085,328 Myrtle Street,1150000,19,3,3,3,0,1936,1.08E+04,Half Moon Bay,62,-1.22E+02,3.75E+01,"37.458385, -122.438868"
Contingent,Not Applicable,ML81548438,470 Laurel Avenue,585000,11,2,2,2,0,1090,2.70E+04,Half Moon Bay,30,-1.22E+02,3.75E+01,"37.465647, -122.435793"
Pending,Not Applicable,ML81548440,48 Fairway Place,2900000,10,4,4,3,1,4020,1.10E+04,Half Moon Bay,28,-1.22E+02,3.74E+01,"37.43634, -122.436811"
Active,Not Applicable,ML81548976,468 Laurel Avenue,579950,36,2,2,2,0,1090,2.70E+04,Half Moon Bay,30,-1.22E+02,3.75E+01,"37.465647, -122.435793"
Contingent,Not Applicable,ML81549411,305 Metzgar Street,899000,22,3,5,2,1,1760,7.28E+03,Half Moon Bay,45,-1.22E+02,3.75E+01,"37.455418, -122.438801"
Active,Not Applicable,ML81549442,1250 Miramontes Street,2800000,33,2,3,2,0,2012,1.46E+06,Half Moon Bay,28,-1.22E+02,3.75E+01,"37.4606312, -122.4219471"
Pending,Not Applicable,ML81549550,128 Patrick Way,750000,7,3,2,2,1,1400,9.84E+02,Half Moon Bay,21,-1.22E+02,3.75E+01,"37.468168, -122.425298"
Active,Not Applicable,ML81549720,402 Laurel Avenue,595000,29,2,2,2,0,1090,1.50E+04,Half Moon Bay,30,-1.22E+02,3.75E+01,"37.465735, -122.436734"
Pending,Not Applicable,ML81550076,84 Amesport Landing,585000,9,1,2,1,0,908,5.47E+03,Half Moon Bay,27,-1.22E+02,3.75E+01,"37.460756, -122.432374"
Active,Not Applicable,ML81550087,491 Kelly Avenue,699000,27,1,3,1,0,1410,9.00E+03,Half Moon Bay,66,-1.22E+02,3.75E+01,"37.4644005, -122.4348047"
Contingent,Not Applicable,ML81550445,346 Coronado Avenue,929000,12,2,3,2,0,1650,4.40E+03,Half Moon Bay,23,-1.22E+02,3.75E+01,"37.5034154, -122.4701831"
Pending,Not Applicable,ML81550486,419 Burning Tree Court,1200000,15,2,3,2,0,2150,5.00E+03,Half Moon Bay,37,-1.22E+02,3.74E+01,"37.4327481, -122.4293323"
Active,Not Applicable,ML81550757,324 Miramontes Avenue,1200000,22,3,4,3,0,2770,7.50E+03,Half Moon Bay,29,-1.22E+02,3.75E+01,"37.46331, -122.439349"
Active,Not Applicable,ML81550913,642 Jonhston Street,1899000,21,3,3,3,0,1950,5.00E+03,Half Moon Bay,22,-1.22E+02,3.75E+01,"37.461838, -122.428859"
Active,Not Applicable,ML81561268,15 Ashdown Place,2400000,19,4,4,3,1,4250,1.00E+04,Half Moon Bay,29,-1.22E+02,3.74E+01,"37.434836, -122.438715"
Active,Not Applicable,ML81561486,281 Eagle Trace Drive,1450000,18,3,5,3,0,3270,7.15E+03,Half Moon Bay,26,-1.22E+02,3.74E+01,"37.435667, -122.427563"
Active,Not Applicable,ML81561632,1508 Spinnaker Lane,975000,16,2,4,2,0,1860,9.12E+03,Half Moon Bay,41,-1.22E+02,3.75E+01,"37.480071, -122.441554"
Active,Not Applicable,ML81562330,17 Fairway Place,1695000,12,3,4,3,0,3280,8.61E+03,Half Moon Bay,28,-1.22E+02,3.74E+01,"37.436074, -122.438471"
Active,Not Applicable,ML81562632,2327 Winged Foot Road,1199000,10,2,3,2,0,2180,6.50E+03,Half Moon Bay,34,-1.22E+02,3.74E+01,"37.432393, -122.432562"
Active,Not Applicable,ML81562772,120 Tiller Court,975000,8,3,5,3,0,2624,9.98E+03,Half Moon Bay,41,-1.22E+02,3.75E+01,"37.479909, -122.442618"
Pending,Not Applicable,ML81562811,2 Patrick Way,835000,7,3,3,3,0,1700,1.24E+03,Half Moon Bay,24,-1.22E+02,3.75E+01,"37.467198, -122.428011"
Active,Not Applicable,ML81563180,78 Amesport Landing,685000,6,3,2,2,1,1215,5.47E+03,Half Moon Bay,27,-1.22E+02,3.75E+01,"37.460756, -122.432374"
Active,Not Applicable,ML81563273,340 Belleville Boulevard,1299000,6,2,3,2,0,1995,7.50E+03,Half Moon Bay,0,-1.22E+02,3.75E+01,"37.4696398, -122.4369524"
Contingent,Not Applicable,ML81563308,691 Terrace Avenue,1370000,0,3,4,3,0,2990,7.95E+03,Half Moon Bay,11,-1.22E+02,3.75E+01,"37.476349, -122.431554"
Active,Not Applicable,ML81563826,28 Fairway Place,1750000,3,3,3,2,1,3500,8.28E+03,Half Moon Bay,28,-1.22E+02,3.74E+01,"37.43577, -122.438078"
Active,Not Applicable,ML81563940,4 Ashdown Place,2000000,1,3,4,3,0,4900,1.36E+04,Half Moon Bay,9,-1.22E+02,3.74E+01,"37.434396, -122.436752"
Pending,Not Applicable,ML81564034,275 Poplar Street,940000,0,2,2,2,0,1090,3.61E+03,Half Moon Bay,2,-1.22E+02,3.75E+01,"37.4559358, -122.4394447"
Active,Not Applicable,CRIG16018275,23455 Lynn Street,500000,,1,3,1,0,1387,5.12E+03,Hayward,,-1.22E+02,3.77E+01,"37.659897, -122.1022"
Pending,Potential Short Sale / Lender Appr Required,ML81473010,171 Goodrich Street,385000,696,1,3,1,0,1572,6.20E+03,Hayward,63,-1.22E+02,3.76E+01,"37.646184, -122.073873"
Active,Not Applicable,ML81499257,170 Arundel Drive,1669740,248,6,5,5,1,4957,1.22E+04,Hayward,2,-1.22E+02,3.77E+01,"37.656636, -122.016214"
Active,Not Applicable,ML81513266,25129 Copa Del Oro Drive,269000,185,1,1,1,0,608,,Hayward,24,-1.22E+02,3.76E+01,"37.644579, -122.102401"
Pending,Not Applicable,ML81521958,22229 Pearce Street,339000,96,1,2,1,0,758,2.09E+03,Hayward,97,-1.22E+02,3.77E+01,"37.675457, -122.089354"
Active,Not Applicable,ML81545343,25469 University Court,899000,79,4,4,3,1,2715,7.61E+03,Hayward,36,-1.22E+02,3.77E+01,"37.6632419, -122.057332"
Active,Not Applicable,ML81546365,15 Arundel Drive,1319888,60,4,4,3,1,3920,7.51E+03,Hayward,2,-1.22E+02,3.77E+01,"37.654253, -122.012651"
Active,,ML81546525,25651 Lewis Drive,475000,58,1,2,1,0,812,5.00E+03,Hayward,65,-1.22E+02,3.77E+01,"37.652139, -122.074239"
Pending,Not Applicable,ML81546580,26088 Kay Avenue,219900,30,1,1,1,0,606,,Hayward,31,-1.22E+02,3.76E+01,"37.638737, -122.0979871"
Active,Not Applicable,ML81546771,1482 GROVE Way,590000,43,2,3,2,0,1440,8.21E+03,Hayward,69,-1.22E+02,3.77E+01,"37.685028, -122.08902"
Pending,Not Applicable,ML81547157,121 Orchard Park Place,568000,11,3,3,2,1,1622,5.00E+03,Hayward,15,-1.22E+02,3.76E+01,"37.642053, -122.075462"
Pending,Not Applicable,ML81547597,27832 Hummingbird Court,379000,30,2,3,1,1,1254,9.45E+02,Hayward,45,-1.22E+02,3.76E+01,"37.6250709, -122.0977511"
Pending,Not Applicable,ML81547924,153 Newhall Street,530000,16,2,3,2,0,1142,7.54E+03,Hayward,62,-1.22E+02,3.76E+01,"37.643074, -122.075954"
Pending,Not Applicable,ML81547956,3217 Monika Lane,500000,18,3,3,3,0,1900,1.99E+03,Hayward,36,-1.22E+02,3.77E+01,"37.688665, -122.052856"
Contingent,Not Applicable,ML81548052,261 Arrowhead Way,895000,4,3,5,3,0,2910,5.10E+03,Hayward,16,-1.22E+02,3.76E+01,"37.625582, -122.048056"
Pending,Not Applicable,ML81548142,23413 Eden Avenue,690000,4,1,1,1,0,576,1.78E+04,Hayward,91,-1.22E+02,3.77E+01,"37.6511939, -122.116406"
Pending,Not Applicable,ML81548615,31154 Meadowbrook Avenue,538000,13,2,3,2,0,1231,5.01E+03,Hayward,61,-1.22E+02,3.76E+01,"37.6172169, -122.03814"
Contingent,Not Applicable,ML81548630,2241 Kelly Street,575000,33,2,3,1,1,1255,9.60E+03,Hayward,75,-1.22E+02,3.77E+01,"37.683613, -122.061874"
Active,Not Applicable,ML81548728,1272 Encina Street,499888,40,2,3,2,0,1119,5.30E+03,Hayward,60,-1.22E+02,3.76E+01,"37.6323409, -122.078733"
Pending,Not Applicable,ML81549847,26509 Montana Way,535000,17,2,3,2,0,1462,5.46E+03,Hayward,62,-1.22E+02,3.76E+01,"37.6426074, -122.0771644"
Active,Not Applicable,ML81550129,2136 Panama Street,599000,27,2,3,2,0,1119,5.88E+03,Hayward,61,-1.22E+02,3.76E+01,"37.625995, -122.08839"
Active,Not Applicable,ML81550143,26933 Greenhaven Road,1635888,27,5,6,5,0,4600,4.44E+04,Hayward,10,-1.22E+02,3.77E+01,"37.665113, -122.030825"
Pending,Not Applicable,ML81550205,31625 Medinah Street,568888,15,2,4,2,0,1347,5.01E+03,Hayward,60,-1.22E+02,3.76E+01,"37.615812, -122.032263"
Contingent,Not Applicable,ML81550444,3252 Round Hill Drive,728000,11,3,3,2,1,1928,7.99E+03,Hayward,45,-1.22E+02,3.77E+01,"37.654201, -122.037508"
Pending,Not Applicable,ML81550829,22626 Amador Street,499000,9,3,3,2,1,1542,1.29E+03,Hayward,7,-1.22E+02,3.77E+01,"37.665295, -122.099723"
Pending,Not Applicable,ML81551017,27704 Calaroga Avenue,515000,16,2,3,2,0,1119,5.50E+03,Hayward,61,-1.22E+02,3.76E+01,"37.627359, -122.089549"
Active,Not Applicable,ML81551018,26215 Ventura Avenue,649000,20,2,3,2,0,1654,6.90E+03,Hayward,63,-1.22E+02,3.76E+01,"37.645788, -122.077589"
Active,Not Applicable,ML81551113,25875 Underwood Avenue,599000,20,3,5,3,0,2212,5.78E+03,Hayward,64,-1.22E+02,3.76E+01,"37.647185, -122.083708"
Pending,Not Applicable,ML81551152,125 Burbank Street,569000,10,3,3,3,0,1651,0.00E+00,Hayward,6,-1.22E+02,3.77E+01,"37.6649403, -122.0963905"
Active,Not Applicable,ML81561505,28304 Hayward Boulevard,1699888,18,5,4,3,2,3604,5.49E+04,Hayward,11,-1.22E+02,3.77E+01,"37.655111, -122.028419"
Pending,Not Applicable,ML81562050,27641 Pensacola Way,468000,8,2,3,2,0,1000,5.00E+03,Hayward,62,-1.22E+02,3.76E+01,"37.630386, -122.079508"
Pending,Not Applicable,ML81562246,27323 Tyrrell Avenue,335000,0,1,2,1,0,824,,Hayward,57,-1.22E+02,3.76E+01,"37.6354855, -122.0733583"
Active,Not Applicable,ML81562392,524 Sycamore Avenue,488888,12,2,3,2,0,998,4.60E+03,Hayward,96,-1.22E+02,3.77E+01,"37.661144, -122.081611"
Active,Not Applicable,ML81562397,1990 Depot Road,720000,12,3,4,3,0,2156,5.04E+03,Hayward,56,-1.22E+02,3.76E+01,"37.638575, -122.105512"
Pending,Not Applicable,ML81562419,28452 Rochelle Avenue,479000,6,2,3,2,0,1260,5.17E+03,Hayward,62,-1.22E+02,3.76E+01,"37.633175, -122.060706"
Pending,Not Applicable,ML81562529,26260 Stanwood Avenue,446000,5,1,3,1,0,1059,5.41E+03,Hayward,64,-1.22E+02,3.76E+01,"37.643566, -122.084902"
Active,Not Applicable,ML81562595,25724 Booker Way,488888,11,1,3,1,0,1040,7.80E+03,Hayward,62,-1.22E+02,3.76E+01,"37.646433, -122.09159"
Active,Not Applicable,ML81563123,30158 Bridgeview Way,970000,31,3,5,3,0,3094,5.94E+03,Hayward,16,-1.22E+02,3.76E+01,"37.625109, -122.044372"
Active,Not Applicable,ML81563159,3257 Valley Brook Way,595000,6,2,3,2,0,1534,7.07E+03,Hayward,94,-1.22E+02,3.77E+01,"37.686836, -122.049303"
Pending,Not Applicable,ML81563670,28575 Starboard Lane,720000,0,3,4,3,0,1835,2.29E+03,Hayward,9,-1.22E+02,3.76E+01,"37.6143683, -122.0922274"
Active,Not Applicable,ML81563823,22646 4th Street,498000,3,2,4,2,0,1590,5.49E+03,Hayward,61,-1.22E+02,3.77E+01,"37.6772172, -122.075189"
Active,Not Applicable,ML81336315,1225 SAN RAYMUNDO Road,18850000,888,15,12,12,3,11880,1.34E+05,Hillsborough,83,-1.22E+02,3.76E+01,"37.5581699, -122.35633"
Active,Not Applicable,ML81439843,170 NEW PLACE Road,7999999,484,7,6,6,1,6436,4.64E+04,Hillsborough,35,-1.22E+02,3.76E+01,"37.56364, -122.367102"
Active,Not Applicable,ML81455864,762 Chateau Drive,5000000,355,6,5,5,1,5534,2.81E+04,Hillsborough,0,-1.22E+02,3.76E+01,"37.5564856, -122.3750761"
Active,Not Applicable,ML81483867,20 Madrone Place,4999999,244,4,6,4,0,3660,2.13E+04,Hillsborough,54,-1.22E+02,3.76E+01,"37.5727, -122.361004"
Pending,Not Applicable,ML81483871,35 Bel Aire Court,2980000,317,4,4,3,1,4181,2.25E+04,Hillsborough,37,-1.22E+02,3.75E+01,"37.536281, -122.341948"
Pending,Not Applicable,ML81485626,1365 Lakeview Drive,2680000,54,4,4,2,2,2770,2.44E+04,Hillsborough,41,-1.22E+02,3.75E+01,"37.532458, -122.35873"
Active,Not Applicable,ML81497015,891 Crystal Springs Road,39900000,226,10,10,9,1,16000,2.06E+06,Hillsborough,99,-1.22E+02,3.75E+01,"37.5476669, -122.342808"
Pending,Not Applicable,ML81498113,420 W Santa Inez Avenue,3999000,158,5,4,4,1,4695,1.62E+04,Hillsborough,81,-1.22E+02,3.76E+01,"37.562845, -122.344178"
Active,Not Applicable,ML81513899,45 Berryessa Way,3780000,178,2,3,2,0,2730,8.67E+04,Hillsborough,38,-1.22E+02,3.75E+01,"37.5312986, -122.35898"
Active,Not Applicable,ML81518030,20 Tevis Place,3450000,152,4,5,3,1,3540,2.27E+04,Hillsborough,40,-1.22E+02,3.76E+01,"37.567596, -122.360629"
Active,Not Applicable,ML81519228,40 Sugar Hill Drive,3895000,144,5,4,4,1,4980,2.93E+04,Hillsborough,27,-1.22E+02,3.75E+01,"37.539089, -122.343967"
Pending,Not Applicable,ML81521094,109 De Sabla Road,8695000,107,9,6,8,1,7883,3.88E+04,Hillsborough,74,-1.22E+02,3.76E+01,"37.563543, -122.332768"
Active,Not Applicable,ML81521945,45 Calaveras Court,2788000,120,3,4,2,1,2450,1.78E+05,Hillsborough,40,-1.22E+02,3.75E+01,"37.531904, -122.355126"
Active,Not Applicable,ML81522284,720 Jacaranda Circle,6475000,113,8,6,6,2,6809,2.90E+04,Hillsborough,38,-1.22E+02,3.76E+01,"37.563705, -122.37034"
Active,Not Applicable,ML81522681,1505 Black Mountain Road,4500000,113,5,6,5,0,5700,2.24E+04,Hillsborough,54,-1.22E+02,3.75E+01,"37.5440449, -122.359101"
Active,Not Applicable,ML81533776,15 Woodgate Court,18000000,99,11,6,8,3,12616,1.48E+05,Hillsborough,8,-1.22E+02,3.76E+01,"37.5695539, -122.385082"
Active,Not Applicable,ML81546989,260 Woodridge Road,3999000,54,6,5,5,1,6770,4.16E+04,Hillsborough,26,-1.22E+02,3.75E+01,"37.5489249, -122.350637"
Pending,Not Applicable,ML81547069,1520 Oak Rim Drive,3000000,21,4,4,4,0,3012,1.92E+04,Hillsborough,60,-1.22E+02,3.75E+01,"37.538129, -122.359565"
Pending,Not Applicable,ML81547259,551 Craig Road,5995000,25,6,5,5,1,5101,2.33E+04,Hillsborough,2,-1.22E+02,3.76E+01,"37.555592, -122.373318"
Active,Not Applicable,ML81548040,30 Mc Creery Drive,4950000,46,6,6,4,2,5120,2.16E+04,Hillsborough,48,-1.22E+02,3.76E+01,"37.5737809, -122.371845"
Active,Not Applicable,ML81548164,1175 Barroilhet Drive,6888000,44,7,6,6,1,5950,2.27E+04,Hillsborough,35,-1.22E+02,3.76E+01,"37.562948, -122.362652"
Active,Not Applicable,ML81548180,452 Roblar Avenue,5895000,43,8,5,7,1,5283,2.48E+04,Hillsborough,80,-1.22E+02,3.76E+01,"37.5631739, -122.342989"
Active,Not Applicable,ML81548628,590 Remillard Drive,3688000,40,4,3,3,1,3100,2.16E+04,Hillsborough,59,-1.22E+02,3.76E+01,"37.5554599, -122.369626"
Pending,Not Applicable,ML81548662,710 Hillsborough Boulevard,4275000,28,3,4,3,0,3270,2.22E+04,Hillsborough,53,-1.22E+02,3.76E+01,"37.567564, -122.354692"
Active,Not Applicable,ML81548803,775 Bowhill Road,2849000,39,4,4,3,1,3360,3.12E+04,Hillsborough,58,-1.22E+02,3.76E+01,"37.553572, -122.340092"
Active,Not Applicable,ML81549422,140 Redwood Drive,4998000,33,5,4,4,1,4140,1.94E+04,Hillsborough,75,-1.22E+02,3.76E+01,"37.559714, -122.336671"
Active,Not Applicable,ML81549507,16 Oak Tree Place,4688000,32,5,5,4,1,3985,1.69E+04,Hillsborough,5,-1.22E+02,3.76E+01,"37.575482, -122.380645"
Active,Not Applicable,ML81549713,10 Sheldon Way,4800000,29,4,3,3,1,4242,2.18E+04,Hillsborough,47,-1.22E+02,3.76E+01,"37.578564, -122.3732"
Active,Not Applicable,ML81550343,428 Roblar Avenue,6375000,26,5,4,3,2,5950,2.00E+04,Hillsborough,79,-1.22E+02,3.76E+01,"37.563343, -122.342128"
Pending,Not Applicable,ML81550488,35 Laureldale Road,4795000,10,6,4,4,2,4050,1.92E+04,Hillsborough,75,-1.22E+02,3.76E+01,"37.5608783, -122.3406282"
Pending,Not Applicable,ML81550727,1465 Crystal Drive,3998000,11,3,4,2,1,3454,2.30E+04,Hillsborough,37,-1.22E+02,3.75E+01,"37.536023, -122.358717"
Pending,Not Applicable,ML81561393,508 Roehampton Road,3680000,17,5,4,4,1,3130,1.64E+04,Hillsborough,80,-1.22E+02,3.76E+01,"37.5622169, -122.342697"
Active,Not Applicable,ML81561652,525 El Arroyo Road,2682000,15,3,4,3,0,3270,1.44E+04,Hillsborough,64,-1.22E+02,3.76E+01,"37.5624234, -122.3578493"
Active,Not Applicable,ML81561665,1 Homs Court,9888000,15,8,7,7,1,11425,6.19E+04,Hillsborough,112,-1.22E+02,3.76E+01,"37.564032, -122.335259"
Pending,Not Applicable,ML81562651,244 Roblar Avenue,3195000,9,4,4,4,0,2235,1.35E+04,Hillsborough,68,-1.22E+02,3.76E+01,"37.565303, -122.338516"
Active,Not Applicable,ML81563450,2969 Churchill Drive,2988000,5,3,4,3,0,3160,2.27E+04,Hillsborough,38,-1.22E+02,3.76E+01,"37.564119, -122.386017"
Active,Not Applicable,ML81563757,340 Barbara Way,3150000,4,4,4,4,0,3164,2.25E+04,Hillsborough,63,-1.22E+02,3.75E+01,"37.548428, -122.366242"
Active,Not Applicable,ML81461750,222 Portola State Park Road,3888000,319,2,2,2,0,1300,1.65E+06,La Honda,40,-1.22E+02,3.73E+01,"37.282956, -122.215577"
Active,Not Applicable,ML81515365,141 Recreation Drive,429000,165,1,1,1,0,610,8.48E+03,La Honda,74,-1.22E+02,3.73E+01,"37.317287, -122.26709"
Pending,Not Applicable,ML81518333,76 Gorge Gulch Road,449000,108,1,1,1,0,480,7.67E+04,La Honda,45,-1.22E+02,3.73E+01,"37.29775, -122.263345"
Contingent,Not Applicable,ML81548076,14631 Pescadero Road,825000,17,3,2,2,1,1550,5.15E+04,La Honda,27,-1.22E+02,3.73E+01,"37.3063689, -122.270661"
Contingent,Not Applicable,ML81550244,226 Cuesta Real,650000,25,1,3,1,0,1350,3.60E+04,La Honda,87,-1.22E+02,3.73E+01,"37.321186, -122.26889"
Active,,ML81562790,890 Portola State Park Road,899999,8,1,3,1,0,1334,1.02E+06,La Honda,64,-1.22E+02,3.73E+01,"37.267894, -122.21412"
Pending,Not Applicable,CROC15266131,1087 MURRIETA Boulevard,300000,,1,2,1,0,954,,Livermore,,-1.22E+02,3.77E+01,"37.675151, -121.781444"
Pending,Potential Short Sale / Lender Appr Required,ML81499750,1181 Spring Valley Common,374950,36,3,3,2,1,1274,1.14E+03,Livermore,30,-1.22E+02,3.77E+01,"37.706803, -121.743918"
Active,Not Applicable,ML81520174,2948 Cabrillo Avenue,650000,135,2,4,2,0,1684,6.05E+03,Livermore,53,-1.22E+02,3.77E+01,"37.6778122, -121.7595137"
Active,Not Applicable,ML81533535,132 Acorn Way,1381120,81,3,4,2,1,3328,1.01E+04,Livermore,14,-1.22E+02,3.77E+01,"37.6589, -121.80258"
Active,Not Applicable,ML81550054,170 N N Street,679900,27,4,3,3,1,1780,,Livermore,6,-1.22E+02,3.77E+01,"37.6824749, -121.7746616"
Pending,Not Applicable,ML81561559,2319 Grosvenor Heights Court,1345000,11,4,4,4,0,4139,2.17E+04,Livermore,14,-1.22E+02,3.77E+01,"37.656934, -121.770025"
Active,Not Applicable,ML81563304,1023 Dublin Avenue,650000,6,2,3,2,0,1445,6.50E+03,Livermore,54,-1.22E+02,3.77E+01,"37.669978, -121.777384"
Active,Not Applicable,ML81563343,185 Heligan Lane,649500,6,4,3,3,1,1548,,Livermore,7,-1.22E+02,3.77E+01,"37.707619, -121.801819"
Pending,Not Applicable,ML81546435,674 Jay Street,2850000,18,2,3,2,0,2022,1.34E+04,Los Altos,60,-1.22E+02,3.74E+01,"37.385926, -122.097223"
Pending,Not Applicable,ML81547575,687 Coral Court,2398000,16,3,3,3,0,1741,1.00E+04,Los Altos,62,-1.22E+02,3.74E+01,"37.381935, -122.097179"
Pending,Not Applicable,ML81547628,32 Lyell Street,1525000,9,3,3,2,1,1404,8.72E+02,Los Altos,3,-1.22E+02,3.74E+01,"37.37539, -122.1137837"
Pending,Not Applicable,ML81548482,50 W Edith Avenue,1298000,24,2,2,2,0,1553,1.58E+03,Los Altos,37,-1.22E+02,3.74E+01,"37.381075, -122.11571"
Pending,Not Applicable,ML81549118,1924 SOMERSET Court,2398000,9,3,4,2,1,2175,1.13E+04,Los Altos,54,-1.22E+02,3.73E+01,"37.343945, -122.078346"
Pending,Not Applicable,ML81549184,1614 Parkhills Avenue,2698000,15,4,5,3,1,2729,1.13E+04,Los Altos,62,-1.22E+02,3.74E+01,"37.351785, -122.070644"
Pending,Not Applicable,ML81549247,1537 Tiptoe Lane,2495000,8,3,4,3,0,2044,1.26E+04,Los Altos,60,-1.22E+02,3.74E+01,"37.353243, -122.065607"
Active,Not Applicable,ML81549299,2068 El Sereno Avenue,2099990,34,2,3,2,0,1634,9.38E+03,Los Altos,66,-1.22E+02,3.73E+01,"37.338519, -122.067804"
Active,Not Applicable,ML81549724,620 Magdalena Avenue,2998000,8,4,4,3,1,2953,2.80E+04,Los Altos,64,-1.22E+02,3.74E+01,"37.359059, -122.098221"
Pending,Not Applicable,ML81549805,1095 Russell Avenue,2795000,42,4,5,3,1,2915,1.16E+04,Los Altos,63,-1.22E+02,3.74E+01,"37.363361, -122.089425"
Pending,Not Applicable,ML81550060,23991 Spalding Avenue,1998000,13,3,4,3,0,2400,7.80E+03,Los Altos,92,-1.22E+02,3.74E+01,"37.3513329, -122.107418"
Pending,Not Applicable,ML81550123,460 Lassen Street,1095000,9,2,2,2,0,1349,1.93E+03,Los Altos,52,-1.22E+02,3.74E+01,"37.3744103, -122.1119769"
Pending,Not Applicable,ML81550259,29 Los Altos Avenue,2699000,9,3,3,2,1,2011,9.36E+03,Los Altos,52,-1.22E+02,3.74E+01,"37.382015, -122.120455"
Pending,Not Applicable,ML81550275,546 Gabilan Street,1550000,8,3,3,2,1,1422,2.37E+03,Los Altos,19,-1.22E+02,3.74E+01,"37.373191, -122.111066"
Contingent,Not Applicable,ML81551033,1 W Edith Avenue,1350000,7,2,2,2,0,1353,1.35E+03,Los Altos,19,-1.22E+02,3.74E+01,"37.3818067, -122.1150586"
Active,Not Applicable,ML81561441,11029 Eastbrook Avenue,3399888,18,4,4,3,1,3952,4.70E+04,Los Altos,30,-1.22E+02,3.73E+01,"37.3489329, -122.1044683"
Active,Not Applicable,ML81561732,1291 Petersen Court,2500000,15,3,5,3,0,2923,1.02E+04,Los Altos,54,-1.22E+02,3.74E+01,"37.3552441, -122.0780836"
Pending,Not Applicable,ML81561752,272 Covington Road,3995000,9,2,4,2,0,1914,4.35E+04,Los Altos,69,-1.22E+02,3.74E+01,"37.368982, -122.106421"
Pending,Not Applicable,ML81561777,666 Linden Avenue,2300000,10,3,3,3,0,1960,1.12E+04,Los Altos,74,-1.22E+02,3.74E+01,"37.3932519, -122.119556"
Pending,Not Applicable,ML81561877,826 HIERRA Court,2098000,9,2,3,2,0,1673,8.35E+03,Los Altos,64,-1.22E+02,3.73E+01,"37.345853, -122.091476"
Pending,Not Applicable,ML81561975,523 Deodara Drive,2898000,8,4,5,3,1,3374,1.41E+04,Los Altos,65,-1.22E+02,3.73E+01,"37.340414, -122.073034"
Pending,Not Applicable,ML81562260,1554 Clay Drive,2498000,7,3,4,2,1,2591,1.00E+04,Los Altos,48,-1.22E+02,3.74E+01,"37.350541, -122.068685"
Pending,Not Applicable,ML81562278,4388 El Camino Real,1150000,7,2,2,2,0,1200,1.23E+03,Los Altos,7,-1.22E+02,3.74E+01,"37.403772, -122.1176126"
Pending,Not Applicable,ML81562311,955 Stanley Avenue,3598000,8,4,4,3,1,3597,1.24E+04,Los Altos,12,-1.22E+02,3.74E+01,"37.364103, -122.088265"
Active,Not Applicable,ML81562873,381 San Luis Avenue,1325000,8,1,2,1,0,908,6.70E+03,Los Altos,76,-1.22E+02,3.74E+01,"37.374917, -122.105049"
Pending,Not Applicable,ML81563209,7 Bay Tree Lane,2585000,3,2,2,2,0,2137,2.70E+03,Los Altos,44,-1.22E+02,3.74E+01,"37.365678, -122.116587"
Active,Not Applicable,ML81563249,1567 Siesta Drive,3250000,6,3,4,3,0,2495,1.17E+04,Los Altos,62,-1.22E+02,3.74E+01,"37.353086, -122.074442"
Active,Not Applicable,ML81563297,540 Valencia Drive,3198000,6,4,5,3,1,3109,9.90E+03,Los Altos,62,-1.22E+02,3.74E+01,"37.391235, -122.110796"
Active,Not Applicable,ML81563429,476 E Edith Avenue,2598000,5,2,3,2,0,1794,1.56E+04,Los Altos,65,-1.22E+02,3.74E+01,"37.381105, -122.102789"
Active,Not Applicable,ML81563440,783 Fremont Avenue,2950000,5,5,7,5,0,3393,1.50E+04,Los Altos,64,-1.22E+02,3.74E+01,"37.356924, -122.092282"
Active,Not Applicable,ML81564080,921 Loraine Avenue,900000,1,1,2,1,0,788,7.05E+03,Los Altos,116,-1.22E+02,3.74E+01,"37.355133, -122.089021"
Active,Not Applicable,ML81564081,915 Loraine Avenue,1250000,1,2,2,2,0,1049,4.60E+03,Los Altos,86,-1.22E+02,3.74E+01,"37.355132, -122.089289"
Active,Not Applicable,ML81411807,26173 RANCHO MANUELLA Lane,5800000,699,4,3,3,1,3779,4.74E+04,Los Altos Hills,78,-1.22E+02,3.74E+01,"37.388185, -122.133369"
Active,Not Applicable,ML81457311,25055 La Loma Drive,8000000,903,7,4,4,3,7614,4.31E+04,Los Altos Hills,0,-1.22E+02,3.74E+01,"37.353843, -122.130826"
Pending,Potential Short Sale / Lender Appr Required,ML81470490,24752 Olive Tree Lane,2875000,170,3,4,3,0,2642,4.96E+04,Los Altos Hills,52,-1.22E+02,3.73E+01,"37.3440749, -122.122176"
Active,Not Applicable,ML81483172,26880 Elena Road,12888888,250,8,5,7,1,8232,5.13E+04,Los Altos Hills,0,-1.22E+02,3.74E+01,"37.369216, -122.146702"
